company_name,business_no,m202411_job_code,m202411_annual_salary,m202411_new_hires,m202411_separations,m202412_job_code,m202412_annual_salary,m202412_new_hires,m202412_separations,m202501_job_code,m202501_annual_salary,m202501_new_hires,m202501_separations,m202502_job_code,m202502_annual_salary,m202502_new_hires,m202502_separations,m202503_job_code,m202503_annual_salary,m202503_new_hires,m202503_separations,m202504_job_code,m202504_annual_salary,m202504_new_hires,m202504_separations,m202505_job_code,m202505_annual_salary,m202505_new_hires,m202505_separations,m202506_job_code,m202506_annual_salary,m202506_new_hires,m202506_separations,m202507_job_code,m202507_annual_salary,m202507_new_hires,m202507_separations,m202508_job_code,m202508_annual_salary,m202508_new_hires,m202508_separations,m202509_job_code,m202509_annual_salary,m202509_new_hires,m202509_separations,m202510_job_code,m202510_annual_salary,m202510_new_hires,m202510_separations
3.3기념사업회,225826,17,3721040,0,0,17,3721040,0,1,17,3720940,1,0,18,3909580,1,0,18,3909580,0,1,17,3648320,0,0,17,3648320,0,1,16,3458700,0,0,18,4061980,2,0,18,4061980,0,1,18,4061980,1,0,18,4061980,0,0
300피트,779870,7,2480540,0,1,6,2104800,0,2,4,1173760,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301랩,675880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,741320,1,0,3,741320,0,0
303화덕온천,146850,4,1045880,0,0,4,1045880,0,0,4,1045880,0,0,5,1203380,1,0,5,1203380,0,0,5,1203380,0,1,5,1297880,1,0,5,1297880,0,3,,,,,,,,,,,,,3,647540,2,0
3088문창호,612975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2527040,0,0,10,2543000,0,0,10,2543000,0,0,10,2543000,0,0,10,2543000,0,0
311명천호,612928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3173840,0,0,12,3219560,0,2,11,2836980,1,0,13,3430980,2,0,13,3430980,0,0
3139부대본부근무대,224830,7,1292940,0,0,7,1292940,0,0,7,1292940,0,0,7,1292940,0,1,6,1067220,0,0,6,1067220,0,0,6,1067220,0,0,6,1067220,0,0,6,1167740,0,0,6,1167740,0,0,6,1167740,0,0,6,1167740,0,0
314고등수학,124874,4,931140,0,0,4,931140,0,0,4,931140,0,0,4,931140,0,0,4,931140,0,0,4,931140,0,0,4,931140,0,0,4,931140,0,0,4,877200,0,0,4,877200,0,0,4,877200,0,0,4,877200,0,0
314에듀주식회사,129866,,,,,,,,,,,,,3,227060,1,0,3,227060,0,0,3,227060,0,0,3,227060,0,0,3,227060,0,0,3,226500,0,0,3,226500,0,0,3,226500,0,0,3,226500,0,0
315명천호,519940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2630320,0,0,11,2752940,0,0,11,2752940,0,0,11,2752940,0,1,10,2460900,0,1
