company_name,business_no,m202411_job_code,m202411_annual_salary,m202411_new_hires,m202411_separations,m202412_job_code,m202412_annual_salary,m202412_new_hires,m202412_separations,m202501_job_code,m202501_annual_salary,m202501_new_hires,m202501_separations,m202502_job_code,m202502_annual_salary,m202502_new_hires,m202502_separations,m202503_job_code,m202503_annual_salary,m202503_new_hires,m202503_separations,m202504_job_code,m202504_annual_salary,m202504_new_hires,m202504_separations,m202505_job_code,m202505_annual_salary,m202505_new_hires,m202505_separations,m202506_job_code,m202506_annual_salary,m202506_new_hires,m202506_separations,m202507_job_code,m202507_annual_salary,m202507_new_hires,m202507_separations,m202508_job_code,m202508_annual_salary,m202508_new_hires,m202508_separations,m202509_job_code,m202509_annual_salary,m202509_new_hires,m202509_separations,m202510_job_code,m202510_annual_salary,m202510_new_hires,m202510_separations
BS컴퍼니,605244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2922800,1,0,10,2922800,0,2
BTP코리아,709880,54,15009140,6,3,52,14460140,1,2,59,16323140,9,5,55,15297140,1,2,61,16779360,8,9,67,17267720,15,4,67,17173060,4,2,66,16903060,1,5,65,17601560,4,2,66,18075140,3,1,71,19380140,6,11,65,17516360,5,1
BWP,134098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2894900,0,1,11,2972560,1,0,11,2972560,0,1,11,2966720,1,1,10,2759720,0,0
BXTRADE,361810,7,1597740,2,1,6,1300740,0,1,5,1041280,0,1,5,997820,1,0,5,997820,0,0,5,997820,0,0,5,997820,0,0,5,997820,0,1,4,781620,0,0,6,1101120,2,0,6,1101120,0,0,7,1345560,1,0
B1BL,502818,3,1189800,1,0,3,1189800,0,3,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1BL,219811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1001700,3,0,16,5841420,13,0,15,4741280,5,0,24,8341240,13,0
BMS,605813,4,1856320,0,1,4,1663640,1,1,3,1492640,0,2,,,,,,,,,,,,,,,,,,,,,4,1449980,2,0,6,1899980,2,0,6,1899980,0,0,6,1899980,0,1
Biz&Consulting,411026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3945200,0,1,11,4199100,1,0,12,4411500,1,1,11,4208100,0,2,10,3925680,1,0
B3,220811,22,10860740,13,0,11,3384000,4,2,4,1089000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,
BLKOREACOLTD,142817,4,1798280,0,0,4,1798280,0,0,4,1798280,0,0,4,1798280,0,0,4,1798280,0,0,4,1798280,0,0,4,1832940,0,0,4,1832940,0,0,4,1859380,0,1,3,1286080,0,1,,,,,,,,
BIGSTARMARINECOLTD,612813,13,5141020,2,1,12,4790020,0,0,15,5843020,3,0,15,5843020,0,0,15,5843020,0,0,15,5843020,0,0,15,5843020,0,0,15,5843020,0,0,15,6437720,0,0,15,6437720,0,0,15,6437720,0,0,15,6437720,0,0
BICCommunication,602081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,764000,0,0,11,1190300,0,0,11,1383620,0,0,11,1383620,0,0,11,1383620,0,0
BMS,212818,3,554480,0,0,3,554480,0,0,3,554480,0,0,3,554480,0,0,3,554480,0,0,3,554480,0,1,,,,,,,,,,,,,,,,,,,,,,,,
BBQ,337850,4,1170000,4,2,9,2763000,7,0,11,3411000,2,1,13,3978000,3,2,13,3924000,2,0,14,4275000,1,2,17,5337000,5,3,18,5751000,4,1,17,5380800,0,2,19,6082800,4,1,20,6477820,2,2,20,6450820,2,1
BENCHSOFTCoLtd,122863,3,593000,0,0,3,593000,0,0,3,593000,0,1,,,,,,,,,3,899000,1,0,3,899000,0,0,3,899000,0,0,3,920780,0,0,3,920780,0,0,3,920780,0,0,3,920780,0,0
BRFS,129868,36,10984480,1,0,36,10984480,0,1,35,10771360,0,3,32,9919700,0,1,40,12055140,9,3,37,11204840,0,4,33,10188380,0,3,34,10284960,4,0,34,10796660,0,2,34,10683540,2,0,37,11466540,3,2,35,10734220,0,0
BIBL,135863,,,,,,,,,,,,,,,,,,,,,4,864700,4,0,7,2785380,3,5,15,5265600,10,5,13,5532300,4,0,28,12478560,18,0,28,12478560,0,0,25,10050720,5,0
B,533810,6,1935480,0,0,6,1935480,0,0,6,1935480,0,0,7,2148500,1,1,6,1916400,0,0,6,1916400,0,0,6,1916400,0,0,6,1916400,0,0,6,1960080,0,0,6,1960080,0,0,6,1960080,0,0,6,1960080,0,1
B1BLPL,104865,,,,,,,,,,,,,,,,,,,,,,,,,14,2934000,14,1,14,2857500,1,1,16,3973500,2,0,4,855000,0,0,4,765000,1,0,7,1575000,6,0
B1,220810,,,,,,,,,,,,,,,,,3,1319120,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,220810,8,2947500,0,0,4,1731600,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
BMS,190880,3,1039760,0,0,3,1039760,0,0,3,1039760,0,0,3,1039760,0,0,3,1039760,0,0,3,1039760,0,0,3,1039760,0,0,4,1186460,1,1,4,1216700,1,0,4,1216700,0,0,4,1216700,0,0,4,1216700,0,0
