company_name,business_no,m202411_job_code,m202411_annual_salary,m202411_new_hires,m202411_separations,m202412_job_code,m202412_annual_salary,m202412_new_hires,m202412_separations,m202501_job_code,m202501_annual_salary,m202501_new_hires,m202501_separations,m202502_job_code,m202502_annual_salary,m202502_new_hires,m202502_separations,m202503_job_code,m202503_annual_salary,m202503_new_hires,m202503_separations,m202504_job_code,m202504_annual_salary,m202504_new_hires,m202504_separations,m202505_job_code,m202505_annual_salary,m202505_new_hires,m202505_separations,m202506_job_code,m202506_annual_salary,m202506_new_hires,m202506_separations,m202507_job_code,m202507_annual_salary,m202507_new_hires,m202507_separations,m202508_job_code,m202508_annual_salary,m202508_new_hires,m202508_separations,m202509_job_code,m202509_annual_salary,m202509_new_hires,m202509_separations,m202510_job_code,m202510_annual_salary,m202510_new_hires,m202510_separations
GSEPS주식회사,311810,284,153448000,0,0,284,153448000,0,2,283,153064240,1,0,283,153064240,0,1,282,152523880,0,6,276,149257240,0,1,275,148701940,0,3,275,148198820,3,3,273,154251720,1,0,273,154251720,0,2,271,153105120,0,2,270,152262260,1,4
GSI,505814,5,1470580,0,0,5,1470580,0,0,5,1470580,0,0,5,1470580,0,0,5,1470580,0,0,5,1470580,0,0,5,1470580,0,0,5,1470580,0,0,6,1597840,1,0,6,1597840,0,0,6,1597840,0,1,5,1321820,0,0
GSSHOP도담도담어린이집,839800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3185200,0,0,18,3487080,1,0,18,3487080,0,0,18,3487080,0,0,18,3487080,0,1
GST,129812,14,6644680,4,0,14,6480340,1,0,7,3272400,0,0,3,1174500,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,
GS건설,104811,12,2682140,0,7,5,1292360,0,1,4,1079780,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
GS건설꿈과희망의어린이집,176800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2595980,0,0,11,2732960,0,0,11,2732960,0,1,11,2736200,1,0,11,2736200,0,0
GS구미열병합발전,597860,90,47446820,0,0,91,47651480,1,5,90,46845620,4,0,90,46845620,0,0,91,47400920,1,0,91,47400920,0,0,91,47400920,0,2,90,46850400,1,0,91,50467880,1,0,91,50467880,0,0,91,50467880,0,1,90,49921400,0,0
GS그린자이1차아파트입주자대표회의,409826,3,723500,0,0,4,1016000,1,0,4,1016000,0,0,4,1016000,0,0,4,1016000,0,0,4,1016000,0,0,4,1016000,0,0,4,1016000,0,0,4,998180,0,0,4,998180,0,0,4,998180,0,0,4,998180,0,0
GS글로벌,202813,275,139909980,1,1,276,140191760,2,1,281,142240700,6,1,282,142689880,2,1,281,142134580,0,3,280,141363000,2,3,277,139854780,0,1,278,140032340,2,2,276,147064920,0,1,276,146621400,1,2,277,146537580,3,1,277,146464500,1,1
GS리테일,116811,5838,2036737940,139,136,5816,2029431020,114,151,5827,2025285260,162,104,5809,2020560200,86,187,5715,2001072440,93,146,5663,1982867760,94,122,5630,1975778240,89,24,5669,1982331060,63,159,5528,2082217320,18,169,5652,2085478240,293,168,5522,2064366920,38,66,5568,2069131980,112,106
GS슈퍼파주야당점,141052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1951060,2,3,10,1799580,0,0,11,1917740,1,0,11,1917740,0,0,11,1917740,0,0
GS스포츠,105866,34,15959780,0,0,34,15959780,0,1,33,15773480,0,0,33,15773480,0,0,33,15773480,0,0,33,15773480,0,0,33,15773480,0,0,33,15773480,0,0,33,16302260,0,0,33,16302260,0,1,32,15790880,0,0,32,15790880,0,0
GS엠비즈주식회사,214816,184,87764100,2,1,184,87633700,1,3,184,87125380,3,0,185,87515080,1,1,186,87889020,2,0,191,88972500,5,5,188,88334600,2,0,188,88334600,0,13,175,86848940,0,1,175,86492440,1,2,173,85499120,0,0,173,85499120,0,0
GS종합전기,197870,3,720080,0,0,3,720080,0,0,3,720080,0,0,3,720080,0,0,3,720080,0,1,3,591380,1,0,3,591380,0,0,3,591380,0,2,3,738520,2,0,3,738520,0,0,3,738520,0,0,3,738520,0,0
GS지질테크,588110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3732660,9,1,11,3507660,0,0,11,3507660,0,0,11,3507660,0,0
GS칼텍스예울마루,417820,31,12029180,0,0,32,12338600,1,3,30,12109020,1,0,31,12425180,1,1,30,11964660,0,0,33,12648000,3,0,33,12648000,0,1,32,12371440,0,0,33,13136060,1,0,34,13401100,1,0,34,13401100,0,1,33,12978640,0,0
GS칼텍스주식회사,116811,3155,1721432440,3,10,3148,1717479200,3,18,3138,1712502040,8,10,3141,1712421020,13,18,3125,1704047880,2,23,3110,1695648740,8,9,3106,1693660640,5,13,3095,1687808220,2,8,3101,1750742320,14,15,3102,1750052160,16,27,3091,1743134760,16,16,3085,1740794660,10,14
GS칼텍스지예슬어린이집,496800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2825120,0,1,13,2940480,0,0,13,2940480,0,1,15,3214340,3,0,16,3447340,1,1
GS케미칼,137113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,7043800,0,0,24,7158700,0,0,26,7653700,2,0,28,8139700,2,0,29,8382700,1,1
GS코어,606447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3381340,0,0,10,3578160,0,0,10,3578160,0,0,10,3578160,0,0,10,3578160,0,0
GS텔레서비스,119816,183,56106680,0,1,182,55911200,0,19,163,50524760,0,3,160,49547100,0,0,162,50038040,2,4,160,49415900,2,1,163,50076400,4,2,161,49593920,0,9,157,50922260,5,4,156,50648220,3,2,156,50752000,2,1,157,50953340,2,1
GS팩킹,609035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3146380,0,0,12,3435600,0,1,11,2884440,0,0,11,2884440,0,0,11,2884440,0,0
GS푸르니어린이집,659800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3584080,0,1,16,3437500,0,0,16,3437500,0,1,17,3640800,2,0,17,3640800,0,1
GTS,124268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4229840,1,0,11,4221920,0,0,12,4661380,1,1,11,4221920,0,1,10,3879920,0,0
GU주식회사,229812,4,1312820,0,0,4,1312820,0,0,4,1312820,0,0,4,1312820,0,0,4,1312820,0,0,4,1312820,0,0,4,1312820,0,0,4,1312820,0,0,4,1311260,0,0,4,1311260,0,0,4,1311260,0,0,4,1311260,0,0
G마트,611018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,4154840,0,1,17,4269580,1,2,16,4098580,1,0,17,4368580,1,1,17,4500340,1,0
G프라스틱,140032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2382760,0,0,12,2192520,0,2,10,1637960,0,0,10,1637960,0,0,10,1637960,0,0
G,314829,10,2026120,0,0,10,2026120,0,0,10,2026120,0,1,9,1930000,0,2,12,2429580,5,0,12,2429580,0,0,12,2429580,0,0,12,2429580,0,1,12,2435540,1,0,12,2435540,0,0,12,2435540,0,0,12,2435540,0,0
GrapeSEEDKoreaLtd,138818,32,12657580,0,0,32,12657580,0,0,32,12657580,0,0,33,12887080,1,0,33,12887080,0,0,34,13200100,1,0,35,13632100,1,0,36,13776540,1,1,36,14413220,1,1,35,14100200,0,1,35,14088140,1,1,34,13602060,0,0
Gigachan,105880,11,3672140,0,0,11,3672140,0,0,11,3672140,0,0,11,3672140,0,0,11,3672140,0,0,11,3672140,0,1,10,3482780,0,0,10,3482780,0,0,14,4661040,4,1,13,4295200,0,1,12,4011980,0,2,11,3739740,1,0
GMS,214885,3,261720,0,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
GS,606860,12,5416160,0,0,12,5197820,0,0,12,5197820,0,0,12,5197820,0,0,12,5197820,0,0,13,5620820,1,0,13,5620820,0,0,14,6043820,1,0,14,6510660,0,0,14,6510660,0,0,15,6933660,1,0,15,6933660,0,0
G,104830,7,1505700,0,0,7,1505700,0,2,5,1075500,0,0,5,1075500,0,0,9,1961420,4,0,10,2182900,1,0,10,2182900,0,0,10,2182900,0,0,10,2196380,0,1,9,1974900,0,0,9,1974900,0,5,7,1521740,3,1
GEPAInternationalTrading,214147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3021440,0,0,13,3002180,0,0,13,3002180,0,1,12,2649020,0,1,11,2445440,0,0
