company_name,business_no,m202411_job_code,m202411_annual_salary,m202411_new_hires,m202411_separations,m202412_job_code,m202412_annual_salary,m202412_new_hires,m202412_separations,m202501_job_code,m202501_annual_salary,m202501_new_hires,m202501_separations,m202502_job_code,m202502_annual_salary,m202502_new_hires,m202502_separations,m202503_job_code,m202503_annual_salary,m202503_new_hires,m202503_separations,m202504_job_code,m202504_annual_salary,m202504_new_hires,m202504_separations,m202505_job_code,m202505_annual_salary,m202505_new_hires,m202505_separations,m202506_job_code,m202506_annual_salary,m202506_new_hires,m202506_separations,m202507_job_code,m202507_annual_salary,m202507_new_hires,m202507_separations,m202508_job_code,m202508_annual_salary,m202508_new_hires,m202508_separations,m202509_job_code,m202509_annual_salary,m202509_new_hires,m202509_separations,m202510_job_code,m202510_annual_salary,m202510_new_hires,m202510_separations
CTR,226812,6,1921300,0,0,6,1921300,0,0,6,1921300,0,0,7,2191300,1,0,7,2191300,0,1,6,1737880,0,0,6,1737880,0,0,6,1737880,0,0,6,1734180,0,0,6,1734180,0,0,7,1922820,1,0,7,1922820,0,1
CTSS선교회,125826,4,302460,0,0,4,302460,0,0,4,302460,0,0,4,302460,0,0,4,302460,0,0,4,302460,0,0,4,302460,0,0,4,302460,0,0,4,313180,0,0,4,313180,0,0,4,313180,0,0,4,313180,0,0
CU광주앰코공장점,110853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,572400,1,0
CU메디칼,517870,21,5469900,0,0,21,5469900,0,0,21,5469900,0,1,20,5161920,0,0,20,5161920,0,2,19,5000380,1,1,20,5229880,2,0,21,5459380,1,0,21,5805580,0,0,21,5805580,0,0,22,6035080,1,0,22,6035080,0,0
CU송도앰코코리아점,236850,3,646200,0,0,3,646200,0,0,3,646200,0,0,3,646200,0,0,3,646200,0,0,3,646200,0,0,3,646200,0,0,3,646200,0,0,3,609560,0,0,3,609560,0,0,3,609560,0,0,3,609560,0,0
CU창원파티마병원점,461420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
CU충주예성여고점,128829,7,801340,1,0,9,1072420,2,1,9,1095820,1,2,8,1039560,1,0,7,898720,0,0,9,1180400,2,1,8,1044860,0,1,9,1115240,2,1,8,1156280,0,2,7,1085900,1,0,7,1085900,0,0,7,1085900,0,7
CU홍대놀이터점,102850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,773720,1,0,3,782820,0,0,3,782820,0,0,3,792360,0,0,3,792360,0,0
CY라이팅,403818,4,778480,0,0,4,778480,0,0,4,778480,0,0,4,778480,0,0,4,778480,0,0,4,778480,0,0,4,778480,0,0,4,778480,0,0,4,748780,0,0,4,748780,0,0,4,748780,0,1,3,556540,0,0
C2,117810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1331520,0,0,5,1331520,0,0
C,446130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2955300,0,0,12,3642640,1,0,12,3642640,0,0,12,3642640,0,1,11,3448780,0,2
C.T,606816,12,4175460,0,0,12,4175460,0,0,12,4175460,0,0,12,4175460,0,0,12,4175460,0,0,12,4175460,0,0,12,4175460,0,1,11,3971440,0,0,11,4059300,0,0,11,4059300,0,0,11,4059300,0,0,11,4059300,0,0
CU,138827,,,,,,,,,,,,,,,,,,,,,,,,,4,632480,3,0,5,790600,1,0,5,790600,0,1,4,632480,0,0,4,632480,0,0,5,790600,1,0
CC,666850,,,,,,,,,,,,,7,2118600,7,1,7,2133900,1,0,13,3632940,6,1,12,3384540,0,0,14,3767940,2,0,15,4016340,1,0,16,4264740,1,1,15,4135140,0,0,15,4135140,0,1
CC,412851,,,,,,,,,,,,,5,1316700,5,0,7,1847700,2,0,8,2182500,1,0,8,2182500,0,0,8,2182500,0,0,9,2430900,1,0,9,2430900,0,1,9,2435400,1,0,9,2435400,0,0
CC,439850,12,3452160,0,0,12,3452160,0,2,10,2923420,0,2,10,2922980,2,1,10,2922980,1,2,9,2585580,1,0,9,2585580,0,3,6,1770280,0,0,8,2318660,2,0,8,2318660,0,0,8,2318660,0,1,7,1989720,0,0
C&D,201860,21,5273500,0,0,21,5273500,0,1,20,5069380,0,1,19,4831240,0,2,18,4762300,1,3,16,3987580,1,1,17,4059220,2,0,17,4059220,0,0,17,4056500,0,1,16,3866240,0,0,17,4073240,1,0,17,4073240,0,2
C2,117810,8,2249340,0,0,8,2249340,0,1,7,1881960,0,0,7,1881960,0,1,7,1898160,1,0,7,1898160,0,0,7,1898160,0,0,7,1898160,0,2,5,1331520,0,0,5,1331520,0,0,,,,,,,,
CS,221813,5,1393540,0,0,5,1393540,0,0,5,1393540,0,0,5,1393540,0,0,5,1393540,0,1,4,1180520,0,1,3,869840,0,0,3,869840,0,0,4,1127780,1,0,4,1127780,0,0,4,1127780,0,0,4,1127780,0,0
CCTV,131830,12,3456000,0,2,10,2880000,0,6,11,3294000,7,4,14,4284000,7,0,14,4284000,0,0,14,4284000,0,1,14,4320000,1,0,14,4320000,0,0,14,4320000,0,0,14,4320000,0,0,14,4320000,0,0,14,4320000,0,0
C&R,123816,8,2910860,0,0,9,3083120,1,1,8,2777120,0,1,7,2600360,0,0,7,2600360,0,1,6,2045060,0,0,6,2045060,0,0,6,2045060,0,0,6,2188600,0,0,7,2440600,1,0,7,2440600,0,0,7,2440600,0,1
CC,892850,26,8791800,6,4,24,8196820,2,3,23,7529300,2,2,22,6989320,1,0,24,7634240,2,4,25,8271600,5,2,24,8016620,1,1,26,8691780,3,0,26,8300740,0,2,25,8046220,1,1,25,7926260,1,5,23,7441440,3,0
CDACOLTD,138816,3,1043260,0,0,3,1043260,0,0,3,1043260,0,0,3,1043260,0,0,4,1214260,1,0,4,1214260,0,0,4,1214260,0,0,5,1511260,1,1,5,1485240,1,0,8,2520240,3,1,10,3270380,3,0,12,3639380,2,1
CDACOLTD,138816,,,,,5,627300,4,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM,312817,5,1478320,0,0,5,1478320,0,0,6,1595320,1,0,7,1649320,1,1,6,1636260,0,2,4,842120,0,0,4,842120,0,0,4,842120,0,0,4,861120,0,0,4,861120,0,0,4,861120,0,0,4,864000,0,0
Co.Ltd.,673880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1743300,4,0,5,1610620,0,1,9,2528620,5,0
COLORPARADISE,132861,4,1141740,0,0,4,1141740,0,0,5,1429740,1,0,5,1429740,0,2,4,1071000,1,0,5,1431000,1,0,5,1116000,0,0,5,1116000,0,0,6,1202120,1,1,5,1112120,0,0,5,1112120,0,0,5,1112120,0,0
CMI,139812,51,14805620,1,2,51,14805620,2,0,53,15255620,2,0,58,16461620,5,2,57,16186680,1,1,56,15961680,0,1,55,15821740,0,1,54,15540140,0,2,52,16480940,0,0,55,17252320,3,2,53,16705940,0,0,53,16705940,0,0
CONA,318015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2888960,1,0,10,2888960,0,0
C&T,121862,9,1458600,0,0,9,1458600,0,3,6,1221640,0,1,5,854080,0,0,5,854080,0,0,5,854080,0,0,5,854080,0,0,5,854080,0,0,6,1087700,1,0,6,1087700,0,0,6,1087700,0,0,6,1087700,0,0
C&T,121862,9,2304000,0,0,9,2304000,0,9,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
CGI,502081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3120060,0,0,12,3101700,0,0,12,3101700,0,0,12,3101700,0,0,12,3101700,0,0
