company_name,business_no,m202411_job_code,m202411_annual_salary,m202411_new_hires,m202411_separations,m202412_job_code,m202412_annual_salary,m202412_new_hires,m202412_separations,m202501_job_code,m202501_annual_salary,m202501_new_hires,m202501_separations,m202502_job_code,m202502_annual_salary,m202502_new_hires,m202502_separations,m202503_job_code,m202503_annual_salary,m202503_new_hires,m202503_separations,m202504_job_code,m202504_annual_salary,m202504_new_hires,m202504_separations,m202505_job_code,m202505_annual_salary,m202505_new_hires,m202505_separations,m202506_job_code,m202506_annual_salary,m202506_new_hires,m202506_separations,m202507_job_code,m202507_annual_salary,m202507_new_hires,m202507_separations,m202508_job_code,m202508_annual_salary,m202508_new_hires,m202508_separations,m202509_job_code,m202509_annual_salary,m202509_new_hires,m202509_separations,m202510_job_code,m202510_annual_salary,m202510_new_hires,m202510_separations
A샛별재활주간보호센터,505827,9,1793880,3,0,9,1793880,0,4,5,1022400,0,0,10,1875240,5,0,10,1875240,0,0,10,1875240,0,1,9,1773720,0,0,9,1773720,0,0,11,2043860,2,1,11,2047560,1,0,11,2047560,0,0,11,2047560,0,0
A섬김방문요양센터,482800,6,854160,0,1,5,777660,0,0,5,777660,0,0,5,685500,0,1,4,592900,0,0,4,592900,0,1,3,516400,0,0,4,583900,1,0,4,632140,0,0,4,632140,0,1,3,564640,0,0,4,636640,1,0
A신길노인복지센터,115800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1388480,2,1,14,1512120,0,1,14,1511220,1,0,14,1511220,0,2,13,1425900,1,3
A좋은재가노인복지센터,507826,12,2600860,0,0,14,2971660,2,0,14,2971660,0,0,14,2971660,0,0,17,3589960,3,2,17,3301960,2,0,17,3301960,0,0,17,3301960,0,1,17,3654380,1,1,17,3637380,1,1,20,3856800,4,3,18,3463060,1,0
A춘천시니어복지센터,802800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2282400,10,1,12,2565900,3,0
A카네이션데이케어센터,415802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2280840,0,1,12,2104700,0,1,12,2109300,1,0,12,2109300,0,1,11,1925880,0,1
A플러스요양센터,101801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3104420,0,1,32,4774620,2,4,29,3735220,1,0,32,4068020,3,0,33,4122100,1,2
A플러스잠실데이케어센터,206827,4,637380,0,0,4,637380,0,0,4,637380,0,0,5,727380,1,0,5,727380,0,1,6,923400,2,1,5,833400,0,0,5,833400,0,0,6,1035080,1,2,5,833840,1,1,5,824840,1,0,6,920240,1,1
A하남행복방문요양센터,205826,9,1254200,0,0,10,1326200,1,1,9,1249260,0,0,9,1249260,0,0,10,1339260,1,0,10,1339260,0,2,8,1177260,0,1,8,1168260,1,1,9,1313720,2,3,6,1079900,0,1,5,1043900,0,4,,,,
A해맞이재가센터,518800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1206600,0,0,10,1026140,0,1,,,,,,,,,,,,
A행복나무재가노인복지센터,173800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1612700,2,0,12,1699260,0,1,12,1797360,1,0,12,1797360,0,0,13,1986000,1,1
A효담라이프케어공릉방문요양센터,772850,7,1069260,0,7,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A효담라이프케어목동데이케어센터,769850,8,1630480,0,1,8,1643080,1,1,7,1451300,0,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
A효담라이프케어태릉방문요양센터,276850,13,2203940,0,0,19,3210200,6,14,5,558340,0,0,5,558340,0,2,3,195380,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A효드림노인복지센터,388800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1661740,2,1,11,1541380,0,1,10,1472620,0,0,10,1472620,0,0,12,1850620,2,0
AL,137812,,,,,,,,,,,,,8,3858300,6,0,18,8133700,10,0,44,20352140,27,1,54,26725000,13,0,74,35605720,25,0,75,37130340,8,0,71,36116040,13,0,71,36116040,0,0,35,17680880,9,1
APT,117810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1210760,1,2,,,,,,,,
A,210826,4,1012920,0,0,4,1012920,0,0,4,1012920,0,1,3,767500,0,0,4,1027780,1,1,3,767500,0,0,3,767500,0,0,3,767500,0,0,3,789300,0,0,3,789300,0,0,3,789300,0,0,3,789300,0,0
AL,220811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4689740,11,0,17,6866000,6,0,27,10503860,10,0,35,14649900,13,0
AL,220811,,,,,5,1992140,5,0,5,1588020,1,0,5,918000,0,0,5,1133100,0,0,5,2055120,0,0,6,2157300,1,0,5,1993500,0,1,4,1413900,0,0,4,1836900,0,0,4,1788720,0,0,4,1120500,3,0
AI,114820,9,3591320,0,1,8,3309260,0,0,8,3309260,0,0,8,3309260,0,1,7,2753960,0,0,7,2753960,0,0,7,2753960,0,0,7,2753960,0,0,7,2848940,0,0,7,2848940,0,0,7,2848940,0,0,7,2848940,0,0
