company_name,business_no,m202411_job_code,m202411_annual_salary,m202411_new_hires,m202411_separations,m202412_job_code,m202412_annual_salary,m202412_new_hires,m202412_separations,m202501_job_code,m202501_annual_salary,m202501_new_hires,m202501_separations,m202502_job_code,m202502_annual_salary,m202502_new_hires,m202502_separations,m202503_job_code,m202503_annual_salary,m202503_new_hires,m202503_separations,m202504_job_code,m202504_annual_salary,m202504_new_hires,m202504_separations,m202505_job_code,m202505_annual_salary,m202505_new_hires,m202505_separations,m202506_job_code,m202506_annual_salary,m202506_new_hires,m202506_separations,m202507_job_code,m202507_annual_salary,m202507_new_hires,m202507_separations,m202508_job_code,m202508_annual_salary,m202508_new_hires,m202508_separations,m202509_job_code,m202509_annual_salary,m202509_new_hires,m202509_separations,m202510_job_code,m202510_annual_salary,m202510_new_hires,m202510_separations
815랩,861880,5,1167540,0,0,5,1167540,0,0,5,1167540,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8278부대,127830,31,5458140,0,0,31,5458140,0,0,31,5458140,0,0,35,6325900,4,2,33,5957820,0,0,33,5957820,0,1,32,5798620,0,2,30,5466800,0,0,31,6091440,1,0,32,6215280,1,1,34,6606580,3,0,34,6606580,0,0
8282기획,314818,8,2242960,0,0,8,2242960,0,0,8,2242960,0,0,8,2242960,0,0,8,2242960,0,1,8,2273840,1,0,8,2273840,0,0,8,2273840,0,0,8,2317380,0,0,8,2317380,0,0,8,2317380,0,0,8,2317380,0,0
830샐러드앤키토칠곡점,730850,3,432620,0,2,,,,,3,436500,1,0,3,436500,0,0,3,436500,0,0,4,571500,1,1,3,436500,0,0,3,324000,0,0,3,337040,0,0,3,337040,0,1,3,360000,1,0,3,360000,0,0
83부부주식회사,711880,,,,,,,,,,,,,,,,,,,,,,,,,3,1330640,1,1,,,,,,,,,,,,,,,,,,,,
845그룹주식회사,382810,3,696840,0,0,3,737880,0,0,3,737880,0,0,3,737880,0,0,3,737880,0,0,3,737880,0,1,,,,,,,,,,,,,,,,,,,,,,,,
85모터스,410870,3,767680,0,0,3,767680,0,0,3,767680,0,0,4,992680,1,0,4,992680,0,0,4,992680,0,0,4,992680,0,0,4,992680,0,0,4,1055780,0,0,4,1055780,0,0,4,1055780,0,0,4,1055780,0,0
88（팔팔）병원,204937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,41040560,0,2,127,43048180,1,1,128,43209820,2,4,126,42229380,2,2,124,41637100,0,3
8899목천섬김,132829,19,2731080,3,0,20,2794080,1,3,19,2731080,2,0,19,2731080,0,2,19,2581340,2,2,18,2429960,1,0,20,2573960,2,2,19,2260220,1,1,20,2523420,2,6,16,1910900,2,0,17,1973900,1,3,14,1775460,0,0
8899복지센터,403802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2090940,0,0,14,2436640,2,1,15,2505040,2,1,16,2681540,2,1,18,2879540,3,2
88관광개발,135810,34,15844600,0,0,34,15844600,0,1,33,15289300,0,0,33,15289300,0,0,34,15844600,1,0,34,15809500,0,1,34,15725980,1,2,32,14615380,0,0,32,15162840,0,0,32,15162840,0,0,33,15449480,1,1,33,15399980,1,1
88노가리해운대점,687850,3,648000,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88다이내믹스주식회사,554810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,13871000,25,1,51,14499640,5,2,51,14726800,2,0
88더브레이브주식회사,554810,13,4917180,0,0,13,4917180,0,0,13,4917180,0,0,13,4917180,0,0,13,4917180,0,1,13,5031740,1,1,20,6388740,8,0,22,7027740,2,2,25,8326320,5,3,,,,,,,,,,,,
88버거,626880,4,1170000,0,0,4,1170000,0,0,4,1170000,0,0,4,1170000,0,0,5,1322540,1,2,4,1152000,1,0,6,1512000,2,0,6,1512000,0,0,6,1678580,0,0,7,1858580,1,2,5,1251540,0,0,5,1251540,0,0
88베이커리카페,225095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3135680,1,2,10,2490460,0,1,10,2422060,1,1,10,2386420,1,1,11,2627440,2,1
88상암어린이집,105890,9,1868520,0,0,9,1868520,0,0,9,1868520,0,1,9,1895800,1,2,9,1908500,2,0,9,1908500,0,0,9,1908500,0,0,9,1908500,0,0,9,1939660,0,1,9,1944160,1,1,9,1944160,1,1,9,1965400,1,0
88생선구이푸드,227811,8,2883740,0,0,8,2883740,0,0,8,2883740,0,0,8,2883740,0,0,8,2883740,0,0,8,2883740,0,1,7,2492240,0,0,7,2492240,0,1,6,2375260,0,0,6,2375260,0,0,6,2375260,0,0,6,2375260,0,0
88식품,140816,3,1319400,0,0,3,1319400,0,0,3,1319400,0,0,3,1319400,0,0,3,1319400,0,0,3,1319400,0,0,3,1319400,0,0,3,1319400,0,0,3,1445940,0,0,3,1445940,0,0,3,1445940,0,0,3,1445940,0,0
88재활데이케어센터,887800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2028560,1,0,10,2028560,0,0,10,2028560,0,1
88콘크리트,139811,41,17005100,0,2,39,16262340,0,0,39,16262340,0,0,40,16519100,1,1,40,16436480,1,0,40,16436480,0,1,39,16173240,0,0,39,16173240,0,1,38,16457520,0,0,39,16727780,1,0,40,17133860,1,3,38,16345740,1,1
88테크주식회사,266870,5,1855240,0,1,4,1587040,0,0,5,1849480,1,0,5,1849480,0,0,5,1849480,0,0,5,1849480,0,0,5,1849480,0,0,5,1849480,0,0,5,1902220,0,0,5,1902220,0,0,5,1902220,0,0,5,1902220,0,0
88플러스내과,689990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2125680,0,0,10,3252180,0,1,,,,,13,3944000,4,0,14,4047220,1,0
88플러스내과산부인과의원,324970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3982180,1,0,13,4118980,0,0,13,4118980,0,1,13,4100800,1,0,14,4307800,1,0
88한우도매장청주봉명점,383230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
88흉부외과의원,165970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4808520,0,0,16,5530400,1,0,16,5530400,0,1,15,5252480,0,0,16,5485120,1,0
8번대물집,246850,,,,,,,,,,,,,,,,,5,1602000,4,1,5,1575000,1,2,4,1080000,1,0,4,1080000,0,1,3,810000,0,0,4,1026000,1,0,5,1260000,1,0,5,1260000,0,0
8에이트주식회사,668860,3,408860,0,0,3,408860,0,1,,,,,,,,,,,,,,,,,3,341360,1,0,3,341360,0,1,4,523260,2,0,4,428760,0,0,4,428760,0,0,4,428760,0,0
8체질몰,659810,,,,,3,517860,1,1,3,517860,1,0,3,517860,0,0,3,517860,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8푸드,105874,,,,,,,,,,,,,,,,,,,,,,,,,3,929780,1,0,3,883700,0,0,3,911420,0,0,4,1193380,1,0,4,1193380,0,0,4,1193380,0,0
89BL,610812,27,8937320,2,1,11,4093700,0,1,22,8275060,14,1,,,,,4,1095300,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
8,165800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2296580,0,0,12,2369200,0,0,12,2369200,0,0,12,2369200,0,0,12,2369200,0,0
8,419820,4,658420,0,0,4,658420,0,0,4,658420,0,0,4,658420,0,0,4,658420,0,0,4,658420,0,0,4,658420,0,0,4,658420,0,0,4,729980,0,1,3,503900,0,0,4,715760,1,0,4,715760,0,0
8,215861,3,912500,0,0,3,912500,0,0,3,912500,0,0,3,912500,0,0,3,912500,0,0,3,912500,0,0,3,912500,0,0,3,912500,0,0,3,965580,0,0,3,965580,0,0,3,965580,0,0,3,965580,0,0
8,329820,3,711440,0,0,3,711440,0,0,3,711440,0,0,3,711440,0,0,3,711440,0,2,3,674900,2,0,3,674900,0,0,3,674900,0,0,3,841940,0,0,3,841940,0,0,3,841940,0,0,3,841940,0,0
8,615860,11,4439960,0,0,14,5618960,3,0,14,5618960,0,2,12,4844960,0,0,12,5141700,0,0,12,5141700,0,3,9,3636900,0,1,8,3249900,0,0,10,4067620,2,2,10,4022620,2,0,11,4409620,1,3,8,3203440,0,1
892,711310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
8,117810,3,762840,0,0,3,762840,0,0,3,762840,0,0,3,762840,0,1,3,804680,1,0,3,804680,0,0,4,1126600,1,0,4,1126600,0,0,4,1143160,0,0,,,,,,,,,,,,
8,117810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1969900,6,0,6,1969900,0,0,6,1969900,0,0,,,,,,,,
8,146820,5,872620,1,0,5,872620,0,1,5,835800,1,0,5,835800,0,0,5,835800,0,1,5,824380,1,0,5,824380,0,1,4,725200,0,0,5,837780,1,0,5,837780,0,0,5,837780,0,0,5,837780,0,0
8,114812,4,1149460,0,0,4,1149460,0,1,3,879560,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,620141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2499720,0,0,10,2513120,0,0,10,2513120,0,0,10,2513120,0,0,10,2513120,0,0
8253,774850,,,,,,,,,,,,,3,495000,3,0,4,612000,1,0,4,612000,0,0,4,612000,0,0,4,612000,0,1,3,387980,0,0,3,387980,0,0,3,387980,0,0,3,387980,0,0
8623,410830,4,782460,0,0,4,782460,0,0,4,782460,0,0,4,782460,0,0,4,782460,0,0,4,782460,0,4,,,,,,,,,,,,,0,0,0,0,,,,,,,,
8971,126830,5,1095620,0,1,4,898520,0,0,4,898520,0,0,5,1100480,1,0,6,1284080,1,1,5,1082120,0,1,4,898520,0,0,4,898520,0,0,5,1179680,1,0,5,1179680,0,0,5,1179680,0,2,3,691360,0,0
821,285870,3,415800,0,0,3,415800,0,0,3,415800,0,0,3,415800,0,0,3,415800,0,0,3,415800,0,0,3,415800,0,0,3,415800,0,0,5,635840,2,0,5,635840,0,0,5,635840,0,0,5,635840,0,2
8,676850,7,1338920,0,2,5,996920,0,2,3,495000,0,0,3,495000,0,1,4,756000,2,0,4,756000,0,0,4,756000,0,0,4,756000,0,3,,,,,,,,,,,,,,,,
8,343860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,882000,3,0,3,882000,0,0,3,882000,0,0,3,882000,0,0
8,122828,5,830060,0,0,5,830060,0,0,5,830060,0,0,5,830060,0,0,5,830060,0,1,5,821880,1,0,5,821880,0,1,5,821880,1,0,5,904560,0,0,5,904560,0,2,5,878300,2,0,5,878300,0,0
835,139820,4,1330800,0,0,4,1330800,0,0,4,1330800,0,0,4,1330800,0,0,4,1330800,0,0,4,1330800,0,0,4,1330800,0,0,4,1330800,0,0,4,1374020,0,0,4,1374020,0,0,4,1374020,0,0,4,1374020,0,0
8,620828,,,,,3,542780,3,0,3,542780,0,0,3,542780,0,0,3,542780,0,0,3,542780,0,0,3,542780,0,0,3,542780,0,0,3,535860,0,0,3,535860,0,0,3,535860,0,0,3,535860,0,0
8,472120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,
