company_name,business_no,m202411_job_code,m202411_annual_salary,m202411_new_hires,m202411_separations,m202412_job_code,m202412_annual_salary,m202412_new_hires,m202412_separations,m202501_job_code,m202501_annual_salary,m202501_new_hires,m202501_separations,m202502_job_code,m202502_annual_salary,m202502_new_hires,m202502_separations,m202503_job_code,m202503_annual_salary,m202503_new_hires,m202503_separations,m202504_job_code,m202504_annual_salary,m202504_new_hires,m202504_separations,m202505_job_code,m202505_annual_salary,m202505_new_hires,m202505_separations,m202506_job_code,m202506_annual_salary,m202506_new_hires,m202506_separations,m202507_job_code,m202507_annual_salary,m202507_new_hires,m202507_separations,m202508_job_code,m202508_annual_salary,m202508_new_hires,m202508_separations,m202509_job_code,m202509_annual_salary,m202509_new_hires,m202509_separations,m202510_job_code,m202510_annual_salary,m202510_new_hires,m202510_separations
1%치과의원,532950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1434100,0,0,12,1991300,0,0,12,1991300,0,1,13,2100740,2,0,13,2100740,0,0
1.2.3.골프크럽,128810,7,1978700,0,0,7,1978700,0,0,7,1978700,0,0,7,1978700,0,0,8,2176700,1,0,8,2176700,0,0,8,2176700,0,0,8,2176700,0,0,9,2598360,1,1,11,2881320,3,0,11,2881320,0,1,10,2683320,0,0
1.2.3데코레이션,501811,5,996380,0,0,5,996380,0,0,5,996380,0,0,5,996380,0,0,5,996380,0,0,5,996380,0,0,5,996380,0,0,5,996380,0,0,5,1005380,0,0,5,1005380,0,0,5,1005380,0,0,5,1005380,0,0
1.2.3약국,124333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,6595140,0,1,21,6553100,0,1,23,6918060,3,1,24,7001760,2,2,22,6326760,0,1
10.29이태원참사진상규명과재발방지를위한특별조사위원회,385830,8,2700320,8,1,9,2885800,2,0,10,3080560,1,2,8,2101360,0,2,8,1511680,2,0,11,2095960,3,2,9,1715720,0,0,9,1715720,0,2,11,2120460,4,0,11,2120460,0,0,11,2120460,0,0,14,3094080,3,0
1001마트,223085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2484500,0,1,10,2777280,1,0,12,3131420,2,0,,,,,,,,
1004네트웍스주식회사,484860,7,1390480,1,2,5,1007980,0,0,5,1007980,0,0,6,1196980,1,1,6,1110580,1,0,8,1452580,2,0,8,1452580,0,1,7,1265660,0,0,7,1318480,0,0,7,1318480,0,0,7,1318480,0,1,7,1367980,1,0
1004마트,348210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4351580,0,2,13,3730800,0,0,15,4585800,2,0,15,4585800,0,0,15,4585800,0,1
1004마트정육,627060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4797680,0,0,14,5055920,1,1,13,4965920,0,1,12,4525280,0,1,12,4513400,1,0
1004마트홍제점,460080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3173280,1,0,11,3521600,1,1,11,3521600,1,0,11,3521600,0,1,10,3206600,0,0
1004보금자리,128828,24,7823860,2,0,24,7823860,0,1,25,8064980,2,1,25,8025560,1,0,25,8025560,0,0,26,8403560,1,0,26,8403560,0,1,25,8133560,0,1,25,8449100,1,1,24,7985060,0,1,25,8412480,2,0,25,8412480,0,1
1004섬버섯영농조합법인,411813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,997180,3,0
1004재가복지센터,899800,4,271260,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,333360,2,0,3,333360,0,0,3,392760,0,0,3,392760,0,0
1004푸드농업회사법인유한회사,757810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,603000,2,0,3,603000,0,0,3,603000,0,0
100년동안재가복지센타,314804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1026620,3,1,11,1035080,1,0,12,1102580,1,2,12,1064420,2,4,,,,
100년에프앤비주식회사,742860,4,1296000,0,0,4,1182780,0,0,4,1242000,0,0,4,1242000,0,0,4,1242000,0,0,5,1323000,1,0,5,1323000,0,0,5,1323000,0,0,6,1503440,1,0,7,1827440,1,0,7,1827440,0,1,8,2103380,2,0
100만클래스,734880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1128960,5,0,5,1128960,0,0
100번가,106869,3,848860,0,0,3,848860,0,0,3,848860,0,0,3,848860,0,0,3,848860,0,0,3,848860,0,0,3,848860,0,0,3,848860,0,0,3,880640,0,0,3,880640,0,0,3,880640,0,0,3,880640,0,0
100번가,876090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
100번크레인주식회사,468810,7,2433200,0,1,6,1984200,0,0,7,2389200,1,0,7,2389200,0,1,6,2167360,0,0,6,2167360,0,0,6,2167360,0,1,5,1717360,0,0,5,1793140,0,0,5,1793140,0,0,5,1793140,0,0,5,1793140,0,0
100번택시협동조합,764810,5,227960,1,0,5,227960,0,0,5,227960,0,0,5,227960,0,0,5,227960,0,0,5,227960,0,0,5,227960,0,0,6,263060,1,0,6,244440,0,0,6,244440,0,0,6,244440,0,0,6,244440,0,0
100세강구재가복지센터,369800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,5583740,0,0,32,5656620,0,0,32,5656620,0,1,32,5620000,1,0,32,5620000,0,2
100세고성재가복지센터,460800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1454840,1,2,11,1431840,3,3,,,,,,,,,10,1388020,1,0
100세노인복지센터,247800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1785540,3,0,11,1785540,0,1,10,1713900,0,0,10,1713900,0,0
100세누리방문요양센터,279800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1130120,2,2,12,1177820,2,3,10,898920,1,0,13,1110420,3,3,12,1065420,2,0
100세대학구로데이케어센터,890800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3132540,1,3,10,2484600,0,0,10,2484600,0,0,10,2484600,0,2,,,,
100세동안남동구점,510801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
100세방문간호요양센터,505827,4,666800,0,0,4,666800,0,1,3,594800,0,0,4,711800,1,1,3,594800,0,0,3,594800,0,0,3,594800,0,0,3,594800,0,0,4,683980,1,0,5,872980,1,0,5,872980,0,0,6,941560,1,1
100세시대복지센터,144800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1434440,1,1,12,1498760,1,1,11,1431540,0,0,12,1275940,1,2,11,1174520,1,1
100세시대재가요양센터,611803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1878920,2,1,11,1951360,1,1,11,1964680,1,1,12,2046580,2,0,12,2058000,0,2
100세시대재활치료전문노인주간보호센터,783800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3299760,2,1,13,3440080,1,0,13,3440080,0,1,12,3229300,0,0,12,3229300,0,0
100세요양원,810800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3831160,1,1,14,3776980,0,0,14,3776980,0,1,14,3782560,1,1,14,3782840,1,0
100세재가장기요양기관,786800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1251180,3,0,13,1424600,2,3,10,1113500,0,1,13,1339840,4,2,12,1283220,1,2
100세주야간복지센터,382800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2506100,1,0,19,2870780,4,0,19,2870780,0,3,18,3031320,2,0,18,3031320,0,0
100세행복지원센터,440800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1414420,0,0,13,1461280,0,1,12,1393780,0,1,12,1360840,1,0,12,1360840,0,0
100세효요양원,571800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2737300,0,2,13,2771120,2,0,13,2771120,0,1,13,2771120,1,0,13,2771120,0,1
